treatment,subject,group,type,group1_id,group2_id,period,first,h,group_h,in_h,out_h,shp,pp,hp,transfer,ip,typep,s_a,s,s_v,s_l,mon,g_norm,other_g_norm,ls,deltah,dev,ldev,OverUnder,lOverUnder,fp,cp
3,3211,32,1,2,0,15,2,12,65,46,19,325,0,60,88.8,148.8,"-",10,0,0,10,1,8.125,7.571429,0,7,4.428571,-.5714288,1,0,138.8,2358
3,3212,32,1,4,0,1,1,5,47,25,22,573.4,14,61,88.8,163.8,"-",0,0,0,0,1,5.875,6,,,-1,,0,,163.8,163.8
3,3212,32,1,4,0,2,1,12,56,33,23,481.6,0,103.2,88.8,192,"-",0,0,0,0,1,7,6.285714,0,7,5.714286,-1,1,0,192,355.8
3,3212,32,1,4,0,3,1,5,49,25,24,558.6,14,57,88.8,159.8,"-",3,0,0,3,1,6.125,6.285714,0,-7,-1.285714,5.714286,0,1,156.8,512.6
3,3212,32,1,4,0,4,1,5,45,25,20,585,14,65,88.8,167.8,"-",2,0,0,2,1,5.625,5.714286,0,0,-.7142859,-1.285714,0,0,165.8,678.4
3,3212,32,1,4,0,5,1,5,45,25,20,585,14,65,88.8,167.8,"-",5,0,0,5,1,5.625,5.714286,0,0,-.7142859,-.7142859,0,0,162.8,841.2
3,3212,32,1,4,0,6,1,5,44,25,19,589.6,14,67,88.8,169.8,"-",5,0,0,5,1,5.5,5.571429,0,0,-.5714288,-.7142859,0,0,164.8,1006
3,3212,32,1,4,0,7,1,5,44,25,19,589.6,14,67,88.8,169.8,"-",0,0,0,0,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,169.8,1175.8
3,3212,32,1,4,0,8,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,0,0,-.4285712,-.5714288,0,0,171.8,1347.6
3,3212,32,1,4,0,9,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1504.4
3,3212,32,1,4,0,10,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,171.8,1676.2
3,3212,32,1,4,0,11,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,171.8,1848
3,3212,32,1,4,0,12,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,171.8,2019.8
3,3212,32,1,4,0,13,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",0,0,0,0,1,5.5,5.571429,0,0,-.5714288,-.4285712,0,0,169.8,2189.6
3,3212,32,1,4,0,14,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",0,0,0,0,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,169.8,2359.4
3,3212,32,1,4,0,15,2,12,65,46,19,325,0,60,88.8,148.8,"-",0,0,0,0,1,8.125,7.571429,0,7,4.428571,-.5714288,1,0,148.8,2508.2
3,3213,32,2,0,2,1,1,5,47,25,22,573.4,14,61,88.8,163.8,"-",0,0,0,0,1,5.875,6,,,-1,,0,,163.8,163.8
3,3213,32,2,0,2,2,1,5,56,33,23,481.6,14,43,88.8,145.8,"-",0,0,0,0,1,7,7.285714,0,0,-2.285714,-1,0,0,145.8,309.6
3,3213,32,2,0,2,3,1,8,49,25,24,558.6,8,91.2,88.8,188,"-",0,4,12,12,1,6.125,5.857143,0,3,2.142857,-2.285714,1,0,176,485.6
3,3213,32,2,0,2,4,1,5,45,25,20,585,14,65,88.8,167.8,"-",0,2,6,6,1,5.625,5.714286,4,-3,-.7142859,2.142857,0,1,161.8,647.4
3,3213,32,2,0,2,5,1,6,45,25,20,585,12,78,88.8,178.8,"-",0,2,6,6,1,5.625,5.571429,2,1,.4285712,-.7142859,1,0,172.8,820.2
3,3213,32,2,0,2,6,1,6,44,25,19,589.6,12,80.4,88.8,181.2,"-",0,0,0,0,1,5.5,5.428571,2,0,.5714288,.4285712,1,1,181.2,1001.4
3,3213,32,2,0,2,7,1,6,44,25,19,589.6,12,80.4,88.8,181.2,"-",0,10,30,30,1,5.5,5.428571,0,0,.5714288,.5714288,1,1,151.2,1152.6
3,3213,32,2,0,2,8,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,3,9,9,1,5.375,5.428571,10,-1,-.4285712,.5714288,0,1,162.8,1315.4
3,3213,32,2,0,2,9,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,3,0,-.4285712,-.4285712,0,0,171.8,1487.2
3,3213,32,2,0,2,10,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,171.8,1659
3,3213,32,2,0,2,11,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,171.8,1830.8
3,3213,32,2,0,2,12,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,171.8,2002.6
3,3213,32,2,0,2,13,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",0,0,0,0,1,5.5,5.571429,0,0,-.5714288,-.4285712,0,0,169.8,2172.4
3,3213,32,2,0,2,14,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",0,0,0,0,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,169.8,2342.2
3,3213,32,2,0,2,15,2,5,65,46,19,325,14,25,88.8,127.8,"-",0,0,0,0,1,8.125,8.571428,0,0,-3.571428,-.5714288,0,0,127.8,2470
3,3214,32,2,0,3,1,1,12,47,25,22,573.4,0,146.4,88.8,235.2,"-",0,4,12,12,1,5.875,5,,,7,,1,,223.2,223.2
3,3214,32,2,0,3,2,1,12,56,33,23,481.6,0,103.2,88.8,192,"-",0,0,0,0,1,7,6.285714,4,0,5.714286,7,1,1,192,415.2
3,3214,32,2,0,3,3,1,12,49,25,24,558.6,0,136.8,88.8,225.6,"-",0,10,30,30,1,6.125,5.285714,0,0,6.714286,5.714286,1,1,195.6,610.8
3,3214,32,2,0,3,4,1,12,45,25,20,585,0,156,88.8,244.8,"-",0,10,30,30,1,5.625,4.714286,10,0,7.285714,6.714286,1,1,214.8,825.6
3,3214,32,2,0,3,5,1,12,45,25,20,585,0,156,88.8,244.8,"-",0,25,75,75,1,5.625,4.714286,10,0,7.285714,7.285714,1,1,169.8,995.4
3,3214,32,2,0,3,6,1,12,44,25,19,589.6,0,160.8,88.8,249.6,"-",0,25,75,75,1,5.5,4.571429,25,0,7.428571,7.285714,1,1,174.6,1170
3,3214,32,2,0,3,7,1,12,44,25,19,589.6,0,160.8,88.8,249.6,"-",0,40,120,120,1,5.5,4.571429,25,0,7.428571,7.428571,1,1,129.6,1299.6
3,3214,32,2,0,3,8,2,12,43,25,18,593.4,0,165.6,88.8,254.4,"-",0,40,120,120,1,5.375,4.428571,40,0,7.571429,7.428571,1,1,134.4,1434
3,3214,32,2,0,3,9,2,12,43,25,18,593.4,0,165.6,88.8,254.4,"-",0,75,225,225,1,5.375,4.428571,40,0,7.571429,7.571429,1,1,29.4,1463.4
3,3214,32,2,0,3,10,2,12,43,25,18,593.4,0,165.6,88.8,254.4,"-",0,45,135,135,1,5.375,4.428571,75,0,7.571429,7.571429,1,1,119.4,1582.8
3,3214,32,2,0,3,11,2,12,43,25,18,593.4,0,165.6,88.8,254.4,"-",0,45,135,135,1,5.375,4.428571,45,0,7.571429,7.571429,1,1,119.4,1702.2
3,3214,32,2,0,3,12,2,12,43,25,18,593.4,0,165.6,88.8,254.4,"-",0,45,135,135,1,5.375,4.428571,45,0,7.571429,7.571429,1,1,119.4,1821.6
3,3214,32,2,0,3,13,2,12,44,25,19,589.6,0,160.8,88.8,249.6,"-",0,45,135,135,1,5.5,4.571429,45,0,7.428571,7.571429,1,1,114.6,1936.2
3,3214,32,2,0,3,14,2,12,44,25,19,589.6,0,160.8,88.8,249.6,"-",0,45,135,135,1,5.5,4.571429,45,0,7.428571,7.428571,1,1,114.6,2050.8
3,3214,32,2,0,3,15,2,12,65,46,19,325,0,60,88.8,148.8,"-",0,10,30,30,1,8.125,7.571429,45,0,4.428571,7.428571,1,1,118.8,2169.6
3,3215,32,1,5,0,1,1,5,47,25,22,573.4,14,61,88.8,163.8,"-",2,0,0,2,1,5.875,6,,,-1,,0,,161.8,161.8
3,3215,32,1,5,0,2,1,5,56,33,23,481.6,14,43,88.8,145.8,"-",0,0,0,0,1,7,7.285714,0,0,-2.285714,-1,0,0,145.8,307.6
3,3215,32,1,5,0,3,1,5,49,25,24,558.6,14,57,88.8,159.8,"-",6,0,0,6,1,6.125,6.285714,0,0,-1.285714,-2.285714,0,0,153.8,461.4
3,3215,32,1,5,0,4,1,5,45,25,20,585,14,65,88.8,167.8,"-",6,0,0,6,1,5.625,5.714286,0,0,-.7142859,-1.285714,0,0,161.8,623.2
3,3215,32,1,5,0,5,1,5,45,25,20,585,14,65,88.8,167.8,"-",7,0,0,7,1,5.625,5.714286,0,0,-.7142859,-.7142859,0,0,160.8,784
3,3215,32,1,5,0,6,1,5,44,25,19,589.6,14,67,88.8,169.8,"-",5,0,0,5,1,5.5,5.571429,0,0,-.5714288,-.7142859,0,0,164.8,948.8
3,3215,32,1,5,0,7,1,5,44,25,19,589.6,14,67,88.8,169.8,"-",20,0,0,20,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,149.8,1098.6
3,3215,32,1,5,0,8,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",13,0,0,13,1,5.375,5.428571,0,0,-.4285712,-.5714288,0,0,158.8,1257.4
3,3215,32,1,5,0,9,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1414.2
3,3215,32,1,5,0,10,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1571
3,3215,32,1,5,0,11,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1727.8
3,3215,32,1,5,0,12,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1884.6
3,3215,32,1,5,0,13,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",15,0,0,15,1,5.5,5.571429,0,0,-.5714288,-.4285712,0,0,154.8,2039.4
3,3215,32,1,5,0,14,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",15,0,0,15,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,154.8,2194.2
3,3215,32,1,5,0,15,2,5,65,46,19,325,14,25,88.8,127.8,"-",0,0,0,0,1,8.125,8.571428,0,0,-3.571428,-.5714288,0,0,127.8,2322
3,3216,32,1,3,0,1,1,5,47,25,22,573.4,14,61,88.8,163.8,"-",0,0,0,0,1,5.875,6,,,-1,,0,,163.8,163.8
3,3216,32,1,3,0,2,1,5,56,33,23,481.6,14,43,88.8,145.8,"-",0,0,0,0,1,7,7.285714,0,0,-2.285714,-1,0,0,145.8,309.6
3,3216,32,1,3,0,3,1,5,49,25,24,558.6,14,57,88.8,159.8,"-",2,0,0,2,1,6.125,6.285714,0,0,-1.285714,-2.285714,0,0,157.8,467.4
3,3216,32,1,3,0,4,1,5,45,25,20,585,14,65,88.8,167.8,"-",2,0,0,2,1,5.625,5.714286,0,0,-.7142859,-1.285714,0,0,165.8,633.2
3,3216,32,1,3,0,5,1,5,45,25,20,585,14,65,88.8,167.8,"-",5,0,0,5,1,5.625,5.714286,0,0,-.7142859,-.7142859,0,0,162.8,796
3,3216,32,1,3,0,6,1,5,44,25,19,589.6,14,67,88.8,169.8,"-",5,0,0,5,1,5.5,5.571429,0,0,-.5714288,-.7142859,0,0,164.8,960.8
3,3216,32,1,3,0,7,1,5,44,25,19,589.6,14,67,88.8,169.8,"-",10,0,0,10,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,159.8,1120.6
3,3216,32,1,3,0,8,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",10,0,0,10,1,5.375,5.428571,0,0,-.4285712,-.5714288,0,0,161.8,1282.4
3,3216,32,1,3,0,9,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1439.2
3,3216,32,1,3,0,10,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,171.8,1611
3,3216,32,1,3,0,11,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1767.8
3,3216,32,1,3,0,12,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1924.6
3,3216,32,1,3,0,13,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",15,0,0,15,1,5.5,5.571429,0,0,-.5714288,-.4285712,0,0,154.8,2079.4
3,3216,32,1,3,0,14,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",15,0,0,15,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,154.8,2234.2
3,3216,32,1,3,0,15,2,5,65,46,19,325,14,25,88.8,127.8,"-",0,0,0,0,1,8.125,8.571428,0,0,-3.571428,-.5714288,0,0,127.8,2362
3,3301,33,1,5,0,1,1,12,49,35,14,558.6,0,136.8,88.8,225.6,"1",6,5,15,21,1,6.125,5.285714,,,6.714286,,1,,204.6,204.6
3,3301,33,1,5,0,2,1,1,52,31,21,530.4,22,10.2,88.8,121,"-",2,3,9,11,1,6.5,7.285714,5,-11,-6.285714,6.714286,0,1,110,314.6
3,3301,33,1,5,0,3,1,7,60,35,25,420,10,49,88.8,147.8,"-",0,0,0,0,1,7.5,7.571429,3,6,-.5714288,-6.285714,0,0,147.8,462.4
3,3301,33,1,5,0,4,1,8,48,31,17,566.4,8,94.4,88.8,191.2,"-",0,0,0,0,1,6,5.714286,0,1,2.285714,-.5714288,1,0,191.2,653.6
3,3301,33,1,5,0,5,1,5,48,30,18,566.4,14,59,88.8,161.8,"-",0,0,0,0,1,6,6.142857,0,-3,-1.142857,2.285714,0,1,161.8,815.4
3,3301,33,1,5,0,6,1,5,50,29,21,550,14,55,88.8,157.8,"-",0,0,0,0,1,6.25,6.428571,0,0,-1.428571,-1.142857,0,0,157.8,973.2
3,3301,33,1,5,0,7,1,6,56,35,21,481.6,12,51.6,88.8,152.4,"-",1,2,6,7,1,7,7.142857,0,1,-1.142857,-1.428571,0,0,145.4,1118.6
3,3301,33,1,5,0,8,2,6,55,32,23,495,12,54,88.8,154.8,"-",0,0,0,0,1,6.875,7,2,0,-1,-1.142857,0,0,154.8,1273.4
3,3301,33,1,5,0,9,2,5,47,28,19,573.4,14,61,88.8,163.8,"-",3,0,0,3,1,5.875,6,0,-1,-1,-1,0,0,160.8,1434.2
3,3301,33,1,5,0,10,2,6,45,27,18,585,12,78,88.8,178.8,"-",0,0,0,0,1,5.625,5.571429,0,1,.4285712,-1,1,0,178.8,1613
3,3301,33,1,5,0,11,2,6,47,29,18,573.4,12,73.2,88.8,174,"-",0,0,0,0,1,5.875,5.857143,0,0,.1428571,.4285712,1,1,174,1787
3,3301,33,1,5,0,12,2,6,50,33,17,550,12,66,88.8,166.8,"-",2,0,0,2,1,6.25,6.285714,0,0,-.2857141,.1428571,0,1,164.8,1951.8
3,3301,33,1,5,0,13,2,6,49,31,18,558.6,12,68.4,88.8,169.2,"-",0,0,0,0,1,6.125,6.142857,0,0,-.1428571,-.2857141,0,0,169.2,2121
3,3301,33,1,5,0,14,2,6,50,32,18,550,12,66,88.8,166.8,"-",0,0,0,0,1,6.25,6.285714,0,0,-.2857141,-.1428571,0,0,166.8,2287.8
3,3301,33,1,5,0,15,2,7,60,40,20,420,10,49,88.8,147.8,"-",0,0,0,0,1,7.5,7.571429,0,1,-.5714288,-.2857141,0,0,147.8,2435.6
3,3302,33,2,0,2,1,1,5,49,35,14,558.6,14,57,88.8,159.8,"-",0,1,3,3,1,6.125,6.285714,,,-1.285714,,0,,156.8,156.8
3,3302,33,2,0,2,2,1,8,52,31,21,530.4,8,81.6,88.8,178.4,"-",0,3,9,9,1,6.5,6.285714,1,3,1.714286,-1.285714,1,0,169.4,326.2
3,3302,33,2,0,2,3,1,9,60,35,25,420,6,63,88.8,157.8,"-",0,2,6,6,1,7.5,7.285714,3,1,1.714286,1.714286,1,1,151.8,478
3,3302,33,2,0,2,4,1,7,48,31,17,566.4,10,82.6,88.8,181.4,"-",0,1,3,3,1,6,5.857143,2,-2,1.142857,1.714286,1,1,178.4,656.4
3,3302,33,2,0,2,5,1,7,48,30,18,566.4,10,82.6,88.8,181.4,"-",0,2,6,6,1,6,5.857143,1,0,1.142857,1.142857,1,1,175.4,831.8
3,3302,33,2,0,2,6,1,7,50,29,21,550,10,77,88.8,175.8,"-",0,0,0,0,1,6.25,6.142857,2,0,.8571429,1.142857,1,1,175.8,1007.6
3,3302,33,2,0,2,7,1,7,56,35,21,481.6,10,60.2,88.8,159,"-",0,2,6,6,1,7,7,0,0,0,.8571429,0,1,153,1160.6
3,3302,33,2,0,2,8,2,6,55,32,23,495,12,54,88.8,154.8,"-",0,2,6,6,1,6.875,7,2,-1,-1,0,0,0,148.8,1309.4
3,3302,33,2,0,2,9,2,8,47,28,19,573.4,8,97.6,88.8,194.4,"-",0,5,15,15,1,5.875,5.571429,2,2,2.428571,-1,1,0,179.4,1488.8
3,3302,33,2,0,2,10,2,7,45,27,18,585,10,91,88.8,189.8,"-",0,12,36,36,1,5.625,5.428571,5,-1,1.571429,2.428571,1,1,153.8,1642.6
3,3302,33,2,0,2,11,2,6,47,29,18,573.4,12,73.2,88.8,174,"-",0,0,0,0,1,5.875,5.857143,12,-1,.1428571,1.571429,1,1,174,1816.6
3,3302,33,2,0,2,12,2,6,50,33,17,550,12,66,88.8,166.8,"-",0,0,0,0,1,6.25,6.285714,0,0,-.2857141,.1428571,0,1,166.8,1983.4
3,3302,33,2,0,2,13,2,6,49,31,18,558.6,12,68.4,88.8,169.2,"-",0,0,0,0,1,6.125,6.142857,0,0,-.1428571,-.2857141,0,0,169.2,2152.6
3,3302,33,2,0,2,14,2,6,50,32,18,550,12,66,88.8,166.8,"-",0,0,0,0,1,6.25,6.285714,0,0,-.2857141,-.1428571,0,0,166.8,2319.4
3,3302,33,2,0,2,15,2,7,60,40,20,420,10,49,88.8,147.8,"-",0,0,0,0,1,7.5,7.571429,0,1,-.5714288,-.2857141,0,0,147.8,2467.2
3,3303,33,1,1,0,1,1,8,49,35,14,558.6,8,91.2,88.8,188,"-",3,3,9,12,1,6.125,5.857143,,,2.142857,,1,,176,176
3,3303,33,1,1,0,2,1,8,52,31,21,530.4,8,81.6,88.8,178.4,"-",0,3,9,9,1,6.5,6.285714,3,0,1.714286,2.142857,1,1,169.4,345.4
3,3303,33,1,1,0,3,1,8,60,35,25,420,8,56,88.8,152.8,"-",6,0,0,6,1,7.5,7.428571,3,0,.5714288,1.714286,1,1,146.8,492.2
3,3303,33,1,1,0,4,1,5,48,31,17,566.4,14,59,88.8,161.8,"-",0,1,3,3,1,6,6.142857,0,-3,-1.142857,.5714288,0,1,158.8,651
3,3303,33,1,1,0,5,1,5,48,30,18,566.4,14,59,88.8,161.8,"-",3,0,0,3,1,6,6.142857,1,0,-1.142857,-1.142857,0,0,158.8,809.8
3,3303,33,1,1,0,6,1,3,50,29,21,550,18,33,88.8,139.8,"-",3,0,0,3,1,6.25,6.714286,0,-2,-3.714286,-1.142857,0,0,136.8,946.6
3,3303,33,1,1,0,7,1,12,56,35,21,481.6,0,103.2,88.8,192,"-",11,21,63,74,1,7,6.285714,0,9,5.714286,-3.714286,1,0,118,1064.6
3,3303,33,1,1,0,8,2,5,55,32,23,495,14,45,88.8,147.8,"-",8,0,0,8,1,6.875,7.142857,21,-7,-2.142857,5.714286,0,1,139.8,1204.4
3,3303,33,1,1,0,9,2,8,47,28,19,573.4,8,97.6,88.8,194.4,"-",4,4,12,16,1,5.875,5.571429,0,3,2.428571,-2.142857,1,0,178.4,1382.8
3,3303,33,1,1,0,10,2,5,45,27,18,585,14,65,88.8,167.8,"-",10,0,0,10,1,5.625,5.714286,4,-3,-.7142859,2.428571,0,1,157.8,1540.6
3,3303,33,1,1,0,11,2,5,47,29,18,573.4,14,61,88.8,163.8,"-",4,0,0,4,1,5.875,6,0,0,-1,-.7142859,0,0,159.8,1700.4
3,3303,33,1,1,0,12,2,8,50,33,17,550,8,88,88.8,184.8,"-",0,8,24,24,1,6.25,6,0,3,2,-1,1,0,160.8,1861.2
3,3303,33,1,1,0,13,2,6,49,31,18,558.6,12,68.4,88.8,169.2,"-",0,0,0,0,1,6.125,6.142857,8,-2,-.1428571,2,0,1,169.2,2030.4
3,3303,33,1,1,0,14,2,6,50,32,18,550,12,66,88.8,166.8,"-",0,0,0,0,1,6.25,6.285714,0,0,-.2857141,-.1428571,0,0,166.8,2197.2
3,3303,33,1,1,0,15,2,6,60,40,20,420,12,42,88.8,142.8,"-",5,0,0,5,1,7.5,7.714286,0,0,-1.714286,-.2857141,0,0,137.8,2335
3,3304,33,1,4,0,1,1,6,49,35,14,558.6,12,68.4,88.8,169.2,"-",2,0,0,2,1,6.125,6.142857,,,-.1428571,,0,,167.2,167.2
3,3304,33,1,4,0,2,1,7,52,31,21,530.4,10,71.4,88.8,170.2,"-",2,2,6,8,1,6.5,6.428571,0,1,.5714288,-.1428571,1,0,162.2,329.4
3,3304,33,1,4,0,3,1,5,60,35,25,420,14,35,88.8,137.8,"-",4,0,0,4,1,7.5,7.857143,2,-2,-2.857143,.5714288,0,1,133.8,463.2
3,3304,33,1,4,0,4,1,5,48,31,17,566.4,14,59,88.8,161.8,"-",0,1,3,3,1,6,6.142857,0,0,-1.142857,-2.857143,0,0,158.8,622
3,3304,33,1,4,0,5,1,6,48,30,18,566.4,12,70.8,88.8,171.6,"-",0,1,3,3,1,6,6,1,1,0,-1.142857,0,0,168.6,790.6
3,3304,33,1,4,0,6,1,7,50,29,21,550,10,77,88.8,175.8,"-",1,0,0,1,1,6.25,6.142857,1,1,.8571429,0,1,0,174.8,965.4
3,3304,33,1,4,0,7,1,6,56,35,21,481.6,12,51.6,88.8,152.4,"-",2,2,6,8,1,7,7.142857,0,-1,-1.142857,.8571429,0,1,144.4,1109.8
3,3304,33,1,4,0,8,2,8,55,32,23,495,8,72,88.8,168.8,"-",1,3,9,10,1,6.875,6.714286,2,2,1.285714,-1.142857,1,0,158.8,1268.6
3,3304,33,1,4,0,9,2,5,47,28,19,573.4,14,61,88.8,163.8,"-",0,0,0,0,1,5.875,6,3,-3,-1,1.285714,0,1,163.8,1432.4
3,3304,33,1,4,0,10,2,5,45,27,18,585,14,65,88.8,167.8,"-",0,0,0,0,1,5.625,5.714286,0,0,-.7142859,-1,0,0,167.8,1600.2
3,3304,33,1,4,0,11,2,5,47,29,18,573.4,14,61,88.8,163.8,"-",0,0,0,0,1,5.875,6,0,0,-1,-.7142859,0,0,163.8,1764
3,3304,33,1,4,0,12,2,7,50,33,17,550,10,77,88.8,175.8,"-",0,0,0,0,1,6.25,6.142857,0,2,.8571429,-1,1,0,175.8,1939.8
3,3304,33,1,4,0,13,2,7,49,31,18,558.6,10,79.8,88.8,178.6,"-",0,0,0,0,1,6.125,6,0,0,1,.8571429,1,1,178.6,2118.4
3,3304,33,1,4,0,14,2,7,50,32,18,550,10,77,88.8,175.8,"-",0,0,0,0,1,6.25,6.142857,0,0,.8571429,1,1,1,175.8,2294.2
3,3304,33,1,4,0,15,2,7,60,40,20,420,10,49,88.8,147.8,"-",1,0,0,1,1,7.5,7.571429,0,0,-.5714288,.8571429,0,1,146.8,2441
3,3305,33,2,0,3,1,1,5,49,35,14,558.6,14,57,88.8,159.8,"-",0,2,6,6,1,6.125,6.285714,,,-1.285714,,0,,153.8,153.8
3,3305,33,2,0,3,2,1,5,52,31,21,530.4,14,51,88.8,153.8,"-",0,3,9,9,1,6.5,6.714286,2,0,-1.714286,-1.285714,0,0,144.8,298.6
3,3305,33,2,0,3,3,1,4,60,35,25,420,16,28,88.8,132.8,"-",0,0,0,0,1,7.5,8,3,-1,-4,-1.714286,0,0,132.8,431.4
3,3305,33,2,0,3,4,1,0,48,31,17,566.4,24,0,88.8,112.8,"-",0,0,0,0,1,6,6.857143,0,-4,-6.857143,-4,0,0,112.8,544.2
3,3305,33,2,0,3,5,1,5,48,30,18,566.4,14,59,88.8,161.8,"-",0,0,0,0,1,6,6.142857,0,5,-1.142857,-6.857143,0,0,161.8,706
3,3305,33,2,0,3,6,1,5,50,29,21,550,14,55,88.8,157.8,"-",0,0,0,0,1,6.25,6.428571,0,0,-1.428571,-1.142857,0,0,157.8,863.8
3,3305,33,2,0,3,7,1,5,56,35,21,481.6,14,43,88.8,145.8,"-",0,0,0,0,1,7,7.285714,0,0,-2.285714,-1.428571,0,0,145.8,1009.6
3,3305,33,2,0,3,8,2,5,55,32,23,495,14,45,88.8,147.8,"-",0,2,6,6,1,6.875,7.142857,0,0,-2.142857,-2.285714,0,0,141.8,1151.4
3,3305,33,2,0,3,9,2,5,47,28,19,573.4,14,61,88.8,163.8,"-",0,1,3,3,1,5.875,6,2,0,-1,-2.142857,0,0,160.8,1312.2
3,3305,33,2,0,3,10,2,5,45,27,18,585,14,65,88.8,167.8,"-",0,0,0,0,1,5.625,5.714286,1,0,-.7142859,-1,0,0,167.8,1480
3,3305,33,2,0,3,11,2,5,47,29,18,573.4,14,61,88.8,163.8,"-",0,1,3,3,1,5.875,6,0,0,-1,-.7142859,0,0,160.8,1640.8
3,3305,33,2,0,3,12,2,5,50,33,17,550,14,55,88.8,157.8,"-",0,1,3,3,1,6.25,6.428571,1,0,-1.428571,-1,0,0,154.8,1795.6
3,3305,33,2,0,3,13,2,5,49,31,18,558.6,14,57,88.8,159.8,"-",0,0,0,0,1,6.125,6.285714,1,0,-1.285714,-1.428571,0,0,159.8,1955.4
3,3305,33,2,0,3,14,2,5,50,32,18,550,14,55,88.8,157.8,"-",0,0,0,0,1,6.25,6.428571,0,0,-1.428571,-1.285714,0,0,157.8,2113.2
3,3305,33,2,0,3,15,2,5,60,40,20,420,14,35,88.8,137.8,"-",0,0,0,0,1,7.5,7.857143,0,0,-2.857143,-1.428571,0,0,137.8,2251
3,3306,33,2,0,1,1,1,4,49,35,14,558.6,16,45.6,88.8,150.4,"-",0,0,0,0,1,6.125,6.428571,,,-2.428571,,0,,150.4,150.4
3,3306,33,2,0,1,2,1,8,52,31,21,530.4,8,81.6,88.8,178.4,"-",0,1,3,3,1,6.5,6.285714,0,4,1.714286,-2.428571,1,0,175.4,325.8
3,3306,33,2,0,1,3,1,12,60,35,25,420,0,84,88.8,172.8,"-",0,14,42,42,1,7.5,6.857143,1,4,5.142857,1.714286,1,1,130.8,456.6
3,3306,33,2,0,1,4,1,10,48,31,17,566.4,4,118,88.8,210.8,"-",0,12,36,36,1,6,5.428571,14,-2,4.571429,5.142857,1,1,174.8,631.4
3,3306,33,2,0,1,5,1,6,48,30,18,566.4,12,70.8,88.8,171.6,"-",0,1,3,3,1,6,6,12,-4,0,4.571429,0,1,168.6,800
